x,y,z,visible_cameras,nx,ny,nz
72.1730,15.0296,34.5117,7.0000,-0.9151,0.0001,-0.4033
-78.3534,-29.6012,16.1477,6.0000,0.9779,-0.0015,-0.2092
54.7318,-47.9095,-58.3475,6.0000,-0.6767,-0.0029,0.7362
-70.9787,-27.6040,-36.9056,7.0000,0.8796,-0.0002,0.4757
-6.8926,29.1728,-79.7025,7.0000,0.0849,-0.0005,0.9964
-79.9940,-45.9989,-0.9782,7.0000,0.9999,0.0003,-0.0142
58.1014,-41.8255,-54.9930,6.0000,-0.7247,-0.0010,0.6890
-75.6254,29.9120,26.0921,6.0000,0.9515,0.0002,-0.3076
-55.9888,45.2363,57.1424,6.0000,0.6894,0.0011,-0.7243
79.4644,23.4861,-9.2413,7.0000,-0.9967,0.0004,0.0815
-79.9820,28.2340,-1.6990,7.0000,0.9999,0.0006,-0.0114
-73.1885,-33.1711,-32.3024,7.0000,0.9255,0.0003,0.3787
58.6979,58.6177,-54.3558,6.0000,-0.7229,-0.0012,0.6909
13.6455,-22.9599,-78.8277,6.0000,-0.2080,-0.0011,0.9781
-36.6268,-8.0296,71.1230,7.0000,0.4763,0.0003,-0.8793
-26.9395,-2.1782,75.3277,7.0000,0.3761,0.0011,-0.9266
-7.5416,59.0315,79.6437,7.0000,0.0840,-0.0020,-0.9965
-36.7973,26.5242,71.0349,7.0000,0.4759,-0.0008,-0.8795
-75.7385,27.1362,25.7619,6.0000,0.9515,0.0002,-0.3076
66.4702,-52.3055,-44.5164,7.0000,-0.8182,-0.0026,0.5750
-37.0478,-40.2432,70.9046,7.0000,0.4764,-0.0024,-0.8792
-2.3221,54.4677,-79.9663,7.0000,-0.0130,0.0017,0.9999
-44.2166,54.7626,-66.6700,7.0000,0.5719,0.0023,0.8203
-41.6913,32.9988,68.2776,7.0000,0.5540,-0.0003,-0.8325
-72.1264,-36.1737,-34.6090,7.0000,0.8802,-0.0007,0.4747
-79.9027,30.9223,-3.9435,7.0000,0.9965,-0.0007,0.0831
72.4739,-17.5497,-33.8753,7.0000,-0.8789,0.0001,0.4771
-63.3576,-7.6138,-48.8448,7.0000,0.8164,-0.0023,0.5775
-2.8518,58.3728,79.9492,7.0000,0.0840,-0.0020,-0.9965
-35.6895,15.6277,71.5979,7.0000,0.4759,0.0000,-0.8795
13.4933,26.5635,78.8539,6.0000,-0.2085,0.0004,-0.9780
1.2801,-17.5126,-79.9898,7.0000,-0.0129,-0.0007,0.9999
46.1421,23.6485,65.3522,7.0000,-0.6028,-0.0010,-0.7979
18.6997,-26.9522,77.7838,6.0000,-0.2097,-0.0009,-0.9778
-79.2255,-40.8874,11.1050,7.0000,0.9935,-0.0008,-0.1137
69.5816,38.9999,-39.4766,7.0000,-0.8805,0.0022,0.4740
14.1544,-14.2312,78.7379,6.0000,-0.2088,0.0002,-0.9780
61.1076,-33.9475,-51.6320,6.0000,-0.7595,0.0006,0.6505
67.5228,59.7971,42.9030,7.0000,-0.8642,-0.0015,-0.5031
33.1073,-28.0740,72.8279,7.0000,-0.4053,-0.0003,-0.9142
36.8327,-17.2214,71.0166,7.0000,-0.5050,0.0021,-0.8631
70.8655,-6.3047,37.1226,7.0000,-0.8634,0.0022,-0.5045
38.7490,51.1615,69.9894,7.0000,-0.5023,0.0006,-0.8647
-26.9377,1.7445,75.3283,7.0000,0.3761,0.0011,-0.9266
37.2750,-53.6129,-70.7854,7.0000,-0.5044,-0.0004,0.8634
-64.9406,17.7751,46.7196,7.0000,0.8127,-0.0004,-0.5826
-24.0959,-15.1814,-76.2849,6.0000,0.2783,0.0000,0.9605
-64.3433,11.8811,-47.5389,7.0000,0.8146,-0.0002,0.5800
13.9365,-41.0287,78.7767,6.0000,-0.2114,-0.0004,-0.9774
-11.2581,12.0215,79.2039,6.0000,0.1800,-0.0002,-0.9837
70.8455,-7.4539,37.1606,7.0000,-0.8634,0.0022,-0.5045
-52.2250,23.7516,-60.6016,6.0000,0.6617,0.0002,0.7498
-67.8291,-23.5746,42.4172,7.0000,0.8628,-0.0025,-0.5055
59.4499,-34.1387,-53.5324,6.0000,-0.7595,0.0006,0.6505
-79.9328,-4.1922,-3.2783,7.0000,0.9965,-0.0008,0.0841
-23.7147,-59.4872,76.4043,6.0000,0.2789,0.0005,-0.9603
47.6858,26.7821,-64.2344,7.0000,-0.6024,0.0012,0.7982
-33.7082,-33.4151,-72.5518,7.0000,0.4604,0.0007,0.8877
49.5459,-54.2540,-62.8109,7.0000,-0.6037,-0.0011,0.7972
-70.8623,58.8908,-37.1286,7.0000,0.8796,-0.0011,0.4758
62.5010,14.5682,-49.9362,6.0000,-0.7597,-0.0007,0.6503
76.1851,-10.8076,24.4095,6.0000,-0.9517,-0.0003,-0.3069
1.2845,-15.7337,-79.9897,7.0000,-0.0129,-0.0007,0.9999
-79.6150,-24.2482,-7.8389,7.0000,0.9965,0.0014,0.0834
-41.1999,-27.7971,-68.5753,7.0000,0.4750,-0.0011,0.8800
66.1604,-49.3179,-44.9755,7.0000,-0.8181,0.0016,0.5751
48.7909,-17.8776,-63.3992,7.0000,-0.6040,0.0003,0.7970
-40.7439,-16.1645,68.8472,7.0000,0.4761,0.0016,-0.8794
-73.2504,11.5840,32.1618,7.0000,0.9138,0.0004,-0.4061
29.0982,-36.6340,-74.5204,7.0000,-0.4037,-0.0008,0.9149
-26.8259,39.8111,-75.3682,7.0000,0.3772,-0.0008,0.9261
30.1668,13.3863,-74.0943,7.0000,-0.4059,0.0014,0.9139
-68.5559,-0.9207,-41.2322,7.0000,0.8801,-0.0015,0.4749
-36.6115,-57.4056,71.1308,7.0000,0.4773,0.0037,-0.8787
-66.4819,-35.2827,44.4989,7.0000,0.8122,-0.0000,-0.5834
21.1365,-58.6314,-77.1573,6.0000,-0.3070,0.0033,0.9517
-25.6330,12.9336,-75.7823,6.0000,0.2788,-0.0010,0.9604
68.1670,-37.2976,-41.8719,7.0000,-0.8330,0.0007,0.5533
69.5752,58.8893,39.4879,7.0000,-0.8642,-0.0015,-0.5031
-47.1923,-23.5947,64.5979,7.0000,0.5762,0.0001,-0.8173
63.9554,11.6885,48.0594,7.0000,-0.7982,-0.0015,-0.6023
28.6562,-59.3335,74.6915,7.0000,-0.4059,0.0023,-0.9139
2.4214,39.2178,79.9633,7.0000,-0.0148,0.0000,-0.9999
65.9619,9.6554,45.2663,7.0000,-0.7982,-0.0015,-0.6023
-77.9789,13.9676,17.8686,6.0000,0.9779,-0.0003,-0.2092
71.9657,20.4047,-34.9418,7.0000,-0.8802,-0.0015,0.4745
54.5671,8.7622,58.5016,6.0000,-0.7077,-0.0003,-0.7065
-7.1168,1.6621,-79.6828,7.0000,0.0845,-0.0005,0.9964
-64.2011,5.9559,47.7307,7.0000,0.7992,0.0010,-0.6011
79.2921,9.9091,-10.6189,6.0000,-0.9833,-0.0009,0.1819
-29.6836,-16.5385,-74.2892,7.0000,0.3761,0.0012,0.9266
-31.5317,29.7573,-73.5238,7.0000,0.3765,0.0006,0.9264
-40.8468,57.7016,-68.7862,7.0000,0.4739,-0.0092,0.8805
-34.1603,-42.3348,-72.3400,7.0000,0.4609,0.0011,0.8874
68.8514,47.8552,40.7368,7.0000,-0.8648,0.0013,-0.5021
-9.2181,-53.8257,-79.4671,7.0000,0.0819,0.0020,0.9966
-66.7136,-10.3404,-44.1509,7.0000,0.8219,-0.0013,0.5696
-26.9523,33.3227,75.3231,7.0000,0.3767,0.0003,-0.9263
67.8708,-23.1134,42.3505,7.0000,-0.8634,-0.0001,-0.5045
-49.3884,58.5890,-62.9348,6.0000,0.6633,0.0055,0.7484
53.5225,29.9264,-59.4588,6.0000,-0.6759,-0.0008,0.7370
38.5251,4.5216,70.1129,7.0000,-0.5030,-0.0013,-0.8643
26.4528,2.2379,75.5000,6.0000,-0.3058,0.0008,-0.9521
-6.7094,-7.0730,79.7182,7.0000,0.0851,-0.0007,-0.9964
68.9071,-23.1121,40.6425,7.0000,-0.8634,-0.0001,-0.5045
71.1078,-40.9374,36.6562,7.0000,-0.8637,0.0013,-0.5039
-51.4727,6.7062,61.2418,6.0000,0.6508,0.0009,-0.7592
-55.3053,37.3081,57.8042,6.0000,0.6893,-0.0001,-0.7245
50.7268,31.5228,-61.8610,7.0000,-0.6024,0.0012,0.7982
57.5434,-52.6203,55.5766,6.0000,-0.7069,0.0044,-0.7073
29.2120,57.9969,-74.4759,7.0000,-0.4016,0.0015,0.9158
51.3857,1.2179,61.3149,6.0000,-0.6633,0.0003,-0.7483
58.3507,56.0810,54.7284,6.0000,-0.7070,0.0033,-0.7072
-37.4738,-57.4938,70.6803,7.0000,0.4773,0.0037,-0.8787
-37.1953,52.7651,70.8273,7.0000,0.4764,-0.0003,-0.8792
-65.8985,-2.2738,45.3584,7.0000,0.8125,0.0021,-0.5829
12.2506,-17.8840,-79.0565,7.0000,-0.1105,0.0006,0.9939
-69.5957,-19.6937,-39.4517,7.0000,0.8795,0.0019,0.4759
-75.4208,-5.1714,26.6777,6.0000,0.9518,0.0013,-0.3066
79.7090,34.5391,6.8176,7.0000,-0.9937,-0.0003,-0.1121
76.3202,-5.9375,-23.9840,6.0000,-0.9606,-0.0005,0.2780
79.0777,-29.3944,-12.1130,6.0000,-0.9835,-0.0000,0.1809
58.2593,33.0386,-54.8257,6.0000,-0.7234,0.0001,0.6904
78.5107,42.3435,15.3644,6.0000,-0.9778,0.0005,-0.2096
-70.5141,14.4489,-37.7858,7.0000,0.8801,0.0009,0.4748
-67.3589,-18.5244,43.1599,7.0000,0.8632,-0.0016,-0.5048
-51.4538,-41.6179,61.2577,6.0000,0.6517,0.0009,-0.7585
21.9682,49.4122,-76.9246,6.0000,-0.3089,0.0008,0.9511
52.4744,22.0019,60.3858,6.0000,-0.6642,-0.0005,-0.7476
-6.7767,-7.1253,79.7125,7.0000,0.0851,-0.0007,-0.9964
-60.2878,-33.5382,52.5869,6.0000,0.7349,0.0014,-0.6782
-60.7413,-14.2847,52.0624,6.0000,0.7357,0.0009,-0.6773
-16.0401,-19.4794,78.3755,6.0000,0.1807,0.0007,-0.9835
-28.9599,-27.5578,-74.5743,7.0000,0.3748,0.0011,0.9271
75.7694,-58.9384,-25.6709,6.0000,-0.9604,0.0003,0.2787
78.3630,-54.4991,-16.1009,6.0000,-0.9832,-0.0005,0.1823
-74.1980,32.8485,29.9109,7.0000,0.9142,-0.0004,-0.4052
-79.6161,6.7820,-7.8281,7.0000,0.9965,-0.0026,0.0834
-43.5153,28.6401,67.1299,7.0000,0.5540,-0.0003,-0.8325
-79.2508,6.7537,-10.9231,6.0000,0.9834,0.0002,0.1814
-39.1386,2.4334,69.7723,7.0000,0.4761,0.0002,-0.8794
-33.6881,-48.1843,72.5611,7.0000,0.4778,0.0010,-0.8785
28.9824,-38.3693,74.5656,7.0000,-0.4075,0.0009,-0.9132
56.0904,-24.6093,-57.0426,6.0000,-0.6769,0.0006,0.7360
-74.0866,56.5143,30.1857,7.0000,0.9147,-0.0026,-0.4040
-18.1673,24.6338,77.9099,6.0000,0.1815,0.0001,-0.9834
67.4178,2.9884,-43.0679,7.0000,-0.8322,0.0002,0.5545
64.0298,10.1816,47.9602,7.0000,-0.7982,-0.0015,-0.6023
75.2804,0.1614,-27.0715,7.0000,-0.9265,-0.0008,0.3762
-18.7352,-34.1119,77.7753,6.0000,0.2782,0.0009,-0.9605
73.2391,17.4997,-32.1875,7.0000,-0.9266,0.0016,0.3762
-42.1263,-9.8408,68.0101,7.0000,0.5553,0.0005,-0.8317
38.7726,-31.0496,69.9763,7.0000,-0.5034,-0.0013,-0.8640
77.2374,-45.8306,20.8420,6.0000,-0.9516,-0.0009,-0.3072
-29.9245,20.6609,-74.1925,7.0000,0.3771,0.0002,0.9262
-12.8375,9.0560,78.9633,6.0000,0.1803,0.0002,-0.9836
-78.6258,6.7241,14.7640,6.0000,0.9779,-0.0015,-0.2088
-19.1055,-15.7381,-77.6851,6.0000,0.2783,0.0000,0.9605
77.8580,-23.8587,18.3882,6.0000,-0.9780,0.0004,-0.2088
76.6180,-9.8173,-23.0149,6.0000,-0.9606,-0.0005,0.2780
-79.8034,-36.4603,5.6046,7.0000,0.9935,-0.0002,-0.1134
-64.8767,54.6788,46.8083,7.0000,0.8117,-0.0001,-0.5841
-59.8138,10.0669,53.1254,6.0000,0.7371,0.0009,-0.6758
-50.1823,-37.2925,-62.3036,6.0000,0.6632,-0.0014,0.7484
-1.4268,-53.0122,79.9873,7.0000,-0.0134,-0.0000,-0.9999
-24.8111,59.0437,76.0553,6.0000,0.2767,0.0001,-0.9609
-75.1288,23.5764,27.4894,6.0000,0.9517,-0.0017,-0.3069
79.9713,-33.3410,-2.1433,7.0000,-0.9999,0.0013,-0.0154
-78.8931,-55.4879,-13.2621,6.0000,0.9835,0.0015,0.1807
-79.5803,-23.2917,8.1838,7.0000,0.9936,-0.0008,-0.1129
23.9787,9.3940,-76.3218,6.0000,-0.3086,0.0009,0.9512
75.4583,-27.9261,26.5715,6.0000,-0.9518,0.0010,-0.3068
-53.2253,-36.9525,-59.7249,6.0000,0.6632,-0.0014,0.7484
68.2409,50.3875,-41.7514,7.0000,-0.8328,0.0016,0.5536
-75.9073,49.7014,-25.2603,6.0000,0.9601,0.0001,0.2797
49.7271,35.6085,62.6675,7.0000,-0.6031,0.0000,-0.7976
58.1816,-33.8506,54.9081,6.0000,-0.7066,-0.0010,-0.7076
54.7921,50.7913,-58.2908,6.0000,-0.6765,-0.0015,0.7365
-32.4554,-41.1031,-73.1208,7.0000,0.3767,0.0002,0.9263
-68.6754,32.8126,-41.0328,7.0000,0.8795,-0.0008,0.4758
79.0257,-17.4089,12.4475,7.0000,-0.9937,-0.0009,-0.1120
-61.7395,7.6162,-50.8747,6.0000,0.7472,-0.0001,0.6646
-76.0295,-16.1291,24.8901,6.0000,0.9522,0.0010,-0.3056
26.0849,-9.7629,75.6279,6.0000,-0.3068,-0.0000,-0.9518
-11.2330,-22.4641,79.2075,6.0000,0.1813,0.0000,-0.9834
17.6012,-28.2987,-78.0397,6.0000,-0.2080,-0.0011,0.9781
74.1668,11.9348,-29.9880,7.0000,-0.9270,0.0014,0.3750
-73.7925,-13.8200,30.8976,7.0000,0.9141,0.0001,-0.4055
49.1326,21.8087,63.1347,7.0000,-0.6028,-0.0010,-0.7979
-53.9192,-29.4508,-59.0992,6.0000,0.6642,0.0006,0.7476
1.8768,-40.6874,79.9780,7.0000,-0.0122,0.0005,-0.9999
79.7309,-23.3424,-6.5560,7.0000,-0.9965,-0.0006,0.0837
-69.6749,42.0080,39.3118,7.0000,0.8633,0.0013,-0.5046
-47.7967,15.0906,-64.1520,7.0000,0.5760,-0.0007,0.8174
30.4515,43.4701,73.9777,7.0000,-0.4041,-0.0011,-0.9147
71.8703,-39.3918,-35.1377,7.0000,-0.8798,0.0010,0.4754
54.5323,47.5980,58.5340,6.0000,-0.7068,-0.0016,-0.7074
-40.4690,27.8248,69.0091,7.0000,0.4759,-0.0008,-0.8795
-47.0277,-0.2899,64.7178,7.0000,0.5736,0.0022,-0.8191
-17.7980,10.6049,-77.9951,6.0000,0.1834,0.0009,0.9830
-73.8043,-32.4384,30.8694,7.0000,0.9140,0.0008,-0.4056
76.3902,-27.6599,23.7600,6.0000,-0.9518,0.0010,-0.3068
-79.7898,-5.2516,5.7951,7.0000,0.9938,-0.0002,-0.1115
45.1288,23.5354,66.0560,7.0000,-0.6028,-0.0010,-0.7979
27.7319,-51.3172,-75.0396,6.0000,-0.3063,0.0001,0.9519
67.8900,23.5463,-42.3196,7.0000,-0.8324,-0.0007,0.5542
55.5237,-59.5914,-57.5944,6.0000,-0.6767,-0.0017,0.7362
-5.8343,-6.1723,79.7870,7.0000,0.0851,-0.0007,-0.9964
70.3403,-13.1793,38.1083,7.0000,-0.8634,0.0022,-0.5045
61.0841,7.2229,-51.6597,6.0000,-0.7589,-0.0007,0.6513
58.0224,28.8989,55.0764,6.0000,-0.7065,-0.0016,-0.7077
24.0234,40.8277,-76.3078,6.0000,-0.3077,0.0001,0.9515
79.9173,-59.4339,3.6374,7.0000,-0.9999,0.0011,-0.0137
63.7693,-52.4708,48.3061,7.0000,-0.7980,0.0016,-0.6027
74.8142,-34.2770,28.3345,7.0000,-0.9143,-0.0010,-0.4049
22.2664,-13.5084,-76.8388,6.0000,-0.3074,-0.0016,0.9516
-38.8273,12.4066,69.9460,7.0000,0.4759,0.0000,-0.8795
-10.6989,-53.8076,79.2814,6.0000,0.1833,-0.0011,-0.9831
43.3507,18.1434,67.2363,7.0000,-0.5025,0.0017,-0.8646
-71.1013,-34.9608,-36.6689,7.0000,0.8802,-0.0007,0.4747
-31.6953,17.6490,-73.4535,7.0000,0.3771,0.0002,0.9262
77.9570,-28.7217,-17.9639,6.0000,-0.9837,0.0001,0.1798
-71.4358,-39.6111,36.0130,7.0000,0.8632,-0.0012,-0.5049
66.4907,-2.3823,44.4859,7.0000,-0.7990,0.0012,-0.6013
51.1238,-52.7365,-61.5334,7.0000,-0.6037,-0.0011,0.7972
79.9070,20.6333,-3.8559,7.0000,-0.9967,0.0004,0.0815
27.0652,-22.7217,-75.2826,6.0000,-0.3054,-0.0007,0.9522
7.4310,-39.5523,79.6541,7.0000,-0.1118,0.0000,-0.9937
79.9925,13.3413,-1.0920,7.0000,-0.9999,0.0015,-0.0135
-78.0480,-41.7834,-17.5644,6.0000,0.9834,-0.0012,0.1816
77.2394,19.1147,20.8345,6.0000,-0.9522,0.0005,-0.3056
72.1947,34.9548,-34.4662,7.0000,-0.8805,0.0022,0.4740
43.6677,-0.9694,67.0308,7.0000,-0.5665,0.0004,-0.8241
-73.9740,-13.8090,-30.4607,7.0000,0.9263,0.0000,0.3769
69.0200,-57.2448,40.4504,7.0000,-0.8633,-0.0051,-0.5046
-61.4388,-16.2842,-51.2375,6.0000,0.7467,-0.0019,0.6652
77.2755,-19.3439,20.7002,6.0000,-0.9519,-0.0011,-0.3064
79.3480,2.3752,10.1929,7.0000,-0.9937,0.0001,-0.1121
-21.7370,-6.4733,76.9903,6.0000,0.2784,-0.0006,-0.9605
-75.3543,8.0602,-26.8651,7.0000,0.9264,0.0014,0.3766
0.6651,42.6224,79.9972,7.0000,-0.0154,-0.0006,-0.9999
51.9689,-29.9271,-60.8213,6.0000,-0.6769,0.0011,0.7361
-79.0243,-6.7792,-12.4564,6.0000,0.9834,0.0003,0.1816
-76.7133,11.8677,-22.6950,6.0000,0.9610,-0.0002,0.2765
76.0676,6.1755,-24.7732,6.0000,-0.9607,0.0011,0.2777
-79.6944,-4.0688,-6.9861,7.0000,0.9965,-0.0008,0.0841
73.8531,33.2822,-30.7526,7.0000,-0.9259,-0.0007,0.3777
65.1551,-29.7824,-46.4200,7.0000,-0.8184,0.0000,0.5746
79.3556,25.9343,10.1334,7.0000,-0.9938,-0.0000,-0.1108
79.0682,-5.5911,12.1743,7.0000,-0.9937,0.0016,-0.1125
-60.8165,-52.0078,-51.9746,6.0000,0.7471,-0.0015,0.6647
-22.3350,-31.7281,-76.8189,6.0000,0.2789,0.0008,0.9603
-75.4379,-24.6178,-26.6294,7.0000,0.9257,-0.0004,0.3783
-23.7682,-52.7267,76.3877,6.0000,0.2789,0.0005,-0.9603
-49.4233,-54.0147,-62.9074,6.0000,0.6641,0.0000,0.7477
59.3685,-9.3847,-53.6226,6.0000,-0.7585,0.0003,0.6516
79.0650,-42.3432,-12.1952,6.0000,-0.9835,0.0006,0.1810
-57.0701,54.4920,56.0625,6.0000,0.7363,-0.0018,-0.6767
-5.9810,49.5346,-79.7761,7.0000,0.0851,-0.0009,0.9964
-52.8001,9.9252,-60.1012,6.0000,0.6639,0.0009,0.7479
-11.9646,21.5846,-79.1003,6.0000,0.1819,-0.0014,0.9833
-64.5917,55.5889,47.2007,7.0000,0.8117,-0.0001,-0.5841
-36.2209,22.6538,-71.3305,7.0000,0.4749,-0.0003,0.8801
-8.9917,8.2511,79.4931,7.0000,0.0833,-0.0004,-0.9965
5.9244,-18.9961,-79.7803,7.0000,-0.1105,0.0006,0.9939
23.4895,29.9834,76.4738,6.0000,-0.3074,-0.0005,-0.9516
52.0118,-43.7015,-60.7847,6.0000,-0.6768,-0.0002,0.7362
37.7559,37.8332,-70.5301,7.0000,-0.5054,-0.0005,0.8629
-24.6699,37.3083,-76.1012,6.0000,0.2789,0.0001,0.9603
-78.4008,-33.6272,-15.9156,6.0000,0.9834,-0.0007,0.1815
-77.5568,31.7788,19.6199,6.0000,0.9780,0.0010,-0.2084
-70.0949,-39.7143,-38.5578,7.0000,0.8803,-0.0010,0.4743
62.9129,-6.8913,49.4163,7.0000,-0.7985,-0.0010,-0.6020
52.2593,59.6368,-60.5720,6.0000,-0.6776,-0.0019,0.7355
79.9971,1.4151,0.6753,7.0000,-0.9999,-0.0015,-0.0143
-78.8333,19.3385,13.6126,6.0000,0.9778,0.0010,-0.2095
42.1067,18.9418,68.0222,7.0000,-0.5025,0.0017,-0.8646
1.7660,58.5456,-79.9805,7.0000,-0.0118,0.0040,0.9999
13.3452,47.9754,-78.8791,6.0000,-0.2094,-0.0006,0.9778
-14.7767,45.7144,78.6235,6.0000,0.1808,-0.0003,-0.9835
-79.8317,-54.0489,-5.1863,7.0000,0.9968,-0.0024,0.0801
24.4163,-53.0322,76.1830,6.0000,-0.3068,-0.0026,-0.9518
64.9549,-35.8203,46.6997,7.0000,-0.7975,0.0018,-0.6033
-63.2155,52.4148,-49.0285,7.0000,0.8146,0.0003,0.5800
44.5192,50.7698,-66.4683,7.0000,-0.5812,-0.0017,0.8137
37.7632,-18.8047,70.5262,7.0000,-0.5050,0.0021,-0.8631
-79.6167,53.2574,-7.8219,7.0000,0.9966,0.0008,0.0826
-79.9813,-53.4841,1.7303,7.0000,0.9999,0.0012,-0.0149
-59.6379,49.5109,53.3228,6.0000,0.7363,-0.0018,-0.6767
78.9830,-6.2814,-12.7155,6.0000,-0.9838,0.0011,0.1790
-43.6711,-8.2244,-67.0286,7.0000,0.5683,-0.0005,0.8228
7.8045,18.7017,79.6184,7.0000,-0.1128,-0.0007,-0.9936
-27.4989,-7.6019,-75.1253,7.0000,0.3765,-0.0005,0.9264
73.8458,1.9211,-30.7700,7.0000,-0.9269,0.0012,0.3754
79.1426,56.6320,-11.6809,6.0000,-0.9835,0.0035,0.1808
17.3707,-37.2341,-78.0913,6.0000,-0.2077,0.0015,0.9782
-49.4839,-7.5914,62.8597,6.0000,0.6504,-0.0010,-0.7596
79.4433,9.2372,9.4211,7.0000,-0.9937,0.0001,-0.1121
15.5298,52.5401,-78.4782,6.0000,-0.2100,-0.0007,0.9777
-18.5269,-5.3556,77.8251,6.0000,0.2791,-0.0005,-0.9603
72.8857,-27.0596,32.9799,7.0000,-0.9145,-0.0014,-0.4046
-57.2389,-44.7759,55.8901,6.0000,0.7359,0.0011,-0.6771
-68.5438,-8.7300,41.2522,7.0000,0.8636,0.0014,-0.5042
75.8620,-13.0551,-25.3961,6.0000,-0.9606,-0.0005,0.2780
-58.1971,-47.3163,-54.8917,6.0000,0.7471,-0.0015,0.6647
61.0776,27.4461,-51.6675,6.0000,-0.7597,0.0017,0.6503
-79.9845,-37.6838,-1.5747,7.0000,0.9999,0.0021,-0.0134
-32.3716,55.4388,-73.1579,7.0000,0.3786,-0.0002,0.9256
-71.1429,30.1714,-36.5881,7.0000,0.8795,-0.0002,0.4759
73.5029,24.8874,31.5804,7.0000,-0.9149,-0.0003,-0.4036
17.4534,-13.9535,78.0729,6.0000,-0.2088,0.0002,-0.9780
-26.6481,-15.5648,75.4313,7.0000,0.3776,-0.0007,-0.9260
-79.9958,-39.4890,-0.8157,7.0000,0.9999,0.0021,-0.0134
-18.7331,-0.0271,-77.7758,6.0000,0.2778,0.0009,0.9606
75.1253,47.4911,-27.4988,7.0000,-0.9262,-0.0007,0.3771
2.7383,14.8557,-79.9531,7.0000,-0.0143,-0.0004,0.9999
-6.5009,-19.9851,-79.7354,7.0000,0.0816,-0.0019,0.9967
-53.2570,-21.6654,59.6967,6.0000,0.6510,-0.0007,-0.7591
68.5400,25.4299,41.2586,7.0000,-0.8641,0.0002,-0.5032
79.4668,20.9424,-9.2214,7.0000,-0.9967,0.0004,0.0815
77.1695,40.0073,21.0920,6.0000,-0.9521,-0.0013,-0.3056
-26.2910,-5.7240,75.5565,7.0000,0.3761,0.0011,-0.9266
16.4829,-15.8737,-78.2836,6.0000,-0.2082,0.0016,0.9781
10.3699,13.6747,79.3251,7.0000,-0.1127,0.0012,-0.9936
-21.9889,-42.8190,-76.9187,6.0000,0.2792,-0.0003,0.9602
-77.0623,23.9767,-21.4803,6.0000,0.9609,-0.0003,0.2768
68.8876,33.4189,40.6755,7.0000,-0.8643,0.0003,-0.5029
-77.2618,-1.0655,20.7513,6.0000,0.9518,0.0013,-0.3066
79.9796,52.7630,-1.8065,7.0000,-0.9999,0.0010,-0.0135
58.5280,-11.7092,54.5387,6.0000,-0.7064,-0.0009,-0.7078
-77.3288,-3.9858,-20.5001,6.0000,0.9607,0.0006,0.2776
-48.6640,-46.5287,-63.4966,7.0000,0.5794,0.0015,0.8150
-36.7942,50.5795,71.0365,7.0000,0.4764,-0.0003,-0.8792
-75.2506,-32.4363,27.1540,6.0000,0.9519,-0.0001,-0.3064
-78.9730,9.0109,-12.7774,6.0000,0.9834,0.0002,0.1814
29.2985,-49.3813,74.4419,7.0000,-0.4063,0.0015,-0.9137
-42.9964,48.5066,-67.4634,7.0000,0.5719,0.0023,0.8203
45.1236,7.6088,-66.0596,7.0000,-0.5842,0.0021,0.8116
9.0479,-3.1762,-79.4867,7.0000,-0.1116,-0.0003,0.9938
79.6482,7.8392,-7.4941,7.0000,-0.9965,-0.0013,0.0833
-68.3604,6.2566,-41.5555,7.0000,0.8211,0.0014,0.5708
70.3777,1.8343,-38.0392,7.0000,-0.8801,-0.0005,0.4749
77.5075,-32.0682,-19.8136,6.0000,-0.9603,0.0005,0.2791
72.0479,52.9823,-34.7722,7.0000,-0.8801,-0.0025,0.4749
-31.6401,-14.5201,73.4772,7.0000,0.3776,-0.0007,-0.9260
79.3437,53.3287,-10.2262,7.0000,-0.9965,-0.0006,0.0836
58.8870,-0.1376,-54.1509,6.0000,-0.7228,-0.0012,0.6910
40.5433,35.5195,-68.9655,7.0000,-0.5054,-0.0005,0.8629
-62.1536,-25.5149,50.3679,7.0000,0.7981,0.0013,-0.6025
-73.3395,-46.1017,31.9581,7.0000,0.9143,-0.0002,-0.4051
-68.4624,38.6310,41.3872,7.0000,0.8623,-0.0005,-0.5064
78.1155,-59.2249,-17.2616,6.0000,-0.9832,-0.0005,0.1823
-67.2656,20.3893,43.3051,7.0000,0.8632,-0.0002,-0.5049
-37.2956,28.7705,70.7746,7.0000,0.4759,-0.0008,-0.8795
-77.7315,29.3877,18.9161,6.0000,0.9780,0.0010,-0.2084
0.9593,24.1585,-79.9942,7.0000,-0.0147,0.0003,0.9999
21.1614,-24.9566,-77.1505,6.0000,-0.3054,-0.0007,0.9522
78.0367,-43.9046,17.6148,6.0000,-0.9781,0.0004,-0.2080
-56.1245,51.8307,57.0091,6.0000,0.6887,0.0025,-0.7250
78.5141,-50.8887,15.3471,6.0000,-0.9782,0.0002,-0.2078
62.1790,19.3659,50.3366,7.0000,-0.7983,-0.0004,-0.6023
-3.6829,-54.6914,-79.9152,7.0000,0.0819,0.0020,0.9966
16.3357,-54.4423,78.3144,6.0000,-0.2091,0.0020,-0.9779
47.9636,-0.5414,-64.0273,7.0000,-0.6031,0.0024,0.7976
-67.4130,-3.6645,43.0754,7.0000,0.8640,-0.0004,-0.5036
73.5361,2.5736,31.5031,7.0000,-0.9144,0.0003,-0.4049
47.2821,-47.5432,64.5322,7.0000,-0.6024,-0.0012,-0.7982
